,insee,nom,year,population,pct_ch,steps
2301,93029,Drancy,2015,69568.0,1.0088898557029946,17
2302,93029,Drancy,2016,70269.0,1.0100764719411224,18
2303,93029,Drancy,2017,71318.0,1.0149283467816534,19
2304,93074,Vaujours,1962,4536.0,1.471771576898118,2
2305,93074,Vaujours,1968,4748.0,1.0467372134038802,3
2306,93074,Vaujours,1975,4726.0,0.9953664700926707,4
2307,93074,Vaujours,1982,4885.0,1.0336436732966567,5
2308,93074,Vaujours,1990,5214.0,1.0673490276356192,6
2309,93074,Vaujours,1999,5559.0,1.066168009205984,7
2310,93074,Vaujours,2006,6002.0,1.0796905918330635,8
2311,93074,Vaujours,2007,6047.0,1.0074975008330556,9
2312,93074,Vaujours,2008,6075.0,1.0046303952373077,10
2313,93074,Vaujours,2009,6273.0,1.0325925925925925,11
2314,93074,Vaujours,2010,6452.0,1.0285349912322652,12
2315,93074,Vaujours,2011,6643.0,1.0296032238065715,13
2316,93074,Vaujours,2012,6834.0,1.0287520698479602,14
2317,93074,Vaujours,2013,6828.0,0.9991220368744512,15
2318,93074,Vaujours,2014,6867.0,1.0057117750439368,16
2319,93074,Vaujours,2015,6909.0,1.0061162079510704,17
2320,93074,Vaujours,2016,6969.0,1.0086843247937474,18
2321,93074,Vaujours,2017,7030.0,1.0087530492179653,19
2322,77514,Villeparisis,1962,10926.0,1.9475935828877005,2
2323,77514,Villeparisis,1968,13470.0,1.2328390993959364,3
2324,77514,Villeparisis,1975,14817.0,1.1,4
2325,77514,Villeparisis,1982,16659.0,1.1243166632921644,5
2326,77514,Villeparisis,1990,18790.0,1.1279188426676272,6
2327,77514,Villeparisis,1999,21294.0,1.1332623736029803,7
2328,77514,Villeparisis,2006,23302.0,1.0942988635296327,8
2329,77514,Villeparisis,2007,23368.24,1.0028426744485452,9
2330,77514,Villeparisis,2008,23879.0,1.0218570161894946,10
2331,77514,Villeparisis,2009,24146.0,1.0111813727543029,11
2332,77514,Villeparisis,2010,24122.0,0.9990060465501532,12
2333,77514,Villeparisis,2011,24525.0,1.016706740734599,13
2334,77514,Villeparisis,2012,25556.0,1.04203873598369,14
2335,77514,Villeparisis,2013,25889.0,1.0130302081702927,15
2336,77514,Villeparisis,2014,25888.0,0.9999613735563366,16
2337,77514,Villeparisis,2015,26255.0,1.0141764524103831,17
2338,77514,Villeparisis,2016,26327.0,1.0027423347933726,18
2339,77514,Villeparisis,2017,26322.0,0.9998100809055342,19
2340,93053,Noisy-le-Sec,1962,31187.0,1.9086291309669523,2
2341,93053,Noisy-le-Sec,1968,34079.0,1.092730945586302,3
2342,93053,Noisy-le-Sec,1975,37734.0,1.1072507996126646,4
2343,93053,Noisy-le-Sec,1982,36880.0,0.9773678910266603,5
2344,93053,Noisy-le-Sec,1990,36309.0,0.9845173535791757,6
2345,93053,Noisy-le-Sec,1999,37323.0,1.0279269602577874,7
2346,93053,Noisy-le-Sec,2006,38587.0,1.0338665166251373,8
2347,93053,Noisy-le-Sec,2007,38802.35,1.0055808951201182,9
2348,93053,Noisy-le-Sec,2008,38713.0,0.9976973044158408,10
2349,93053,Noisy-le-Sec,2009,39270.0,1.0143879317025288,11
2350,93053,Noisy-le-Sec,2010,39733.0,1.0117901706137,12
2351,93053,Noisy-le-Sec,2011,40232.0,1.0125588301915285,13
2352,93053,Noisy-le-Sec,2012,40161.0,0.9982352356333267,14
2353,93053,Noisy-le-Sec,2013,41125.0,1.0240033863698612,15
2354,93053,Noisy-le-Sec,2014,42607.0,1.0360364741641337,16
2355,93053,Noisy-le-Sec,2015,43390.0,1.0183772619522613,17
2356,93053,Noisy-le-Sec,2016,43537.0,1.003387877391104,18
2357,93053,Noisy-le-Sec,2017,44136.0,1.013758412384868,19
2358,93015,Coubron,1962,1236.0,1.6702702702702703,2
2359,93015,Coubron,1968,2179.0,1.7629449838187703,3
2360,93015,Coubron,1975,3385.0,1.5534648921523635,4
2361,93015,Coubron,1982,4296.0,1.2691285081240768,5
2362,93015,Coubron,1990,4784.0,1.1135940409683427,6
2363,93015,Coubron,1999,4620.0,0.9657190635451505,7
2364,93015,Coubron,2006,4651.0,1.0067099567099567,8
2365,93015,Coubron,2007,4646.0,0.9989249623736831,9
2366,93015,Coubron,2008,4676.0,1.006457167455876,10
2367,93015,Coubron,2009,4705.0,1.0062018819503848,11
2368,93015,Coubron,2010,4733.0,1.005951115834219,12
2369,93015,Coubron,2011,4712.0,0.9955630678216776,13
2370,93015,Coubron,2012,4668.0,0.9906621392190152,14
2371,93015,Coubron,2013,4713.0,1.0096401028277635,15
2372,93015,Coubron,2014,4751.0,1.0080628050074263,16
2373,93015,Coubron,2015,4788.0,1.007787834140181,17
2374,93015,Coubron,2016,4812.0,1.005012531328321,18
2375,93015,Coubron,2017,4833.0,1.004364089775561,19
2376,93047,Montfermeil,1962,12019.0,2.123498233215548,2
2377,93047,Montfermeil,1968,21063.0,1.7524752475247525,3
2378,93047,Montfermeil,1975,23237.0,1.1032141670227413,4
2379,93047,Montfermeil,1982,22926.0,0.9866161724835392,5
2380,93047,Montfermeil,1990,25556.0,1.1147169152926808,6
2381,93047,Montfermeil,1999,24102.0,0.9431053372984818,7
2382,93047,Montfermeil,2006,26121.0,1.0837689818272342,8
2383,93047,Montfermeil,2007,25823.7,0.9886183530492707,9
2384,93047,Montfermeil,2008,24457.0,0.9470757482467655,10
2385,93047,Montfermeil,2009,24722.0,1.0108353436643907,11
2386,93047,Montfermeil,2010,25269.0,1.0221260415823963,12
2387,93047,Montfermeil,2011,25963.0,1.027464482171831,13
2388,93047,Montfermeil,2012,26051.0,1.0033894388167777,14
2389,93047,Montfermeil,2013,25945.0,0.9959310583087022,15
2390,93047,Montfermeil,2014,25745.0,0.9922913856234342,16
2391,93047,Montfermeil,2015,25725.0,0.9992231501262381,17
2392,93047,Montfermeil,2016,26085.0,1.01399416909621,18
2393,93047,Montfermeil,2017,26783.0,1.0267586735671843,19
2394,77139,Courtry,1962,1808.0,3.2753623188405796,2
2395,77139,Courtry,1968,2489.0,1.3766592920353982,3
2396,77139,Courtry,1975,3249.0,1.3053435114503817,4
2397,77139,Courtry,1982,4215.0,1.2973222530009234,5
2398,77139,Courtry,1990,5503.0,1.3055753262158956,6
2399,77139,Courtry,1999,6036.0,1.0968562602216974,7
2400,77139,Courtry,2006,5983.0,0.9912193505632869,8
2401,77139,Courtry,2007,5989.0,1.0010028413839211,9
2402,77139,Courtry,2008,6026.0,1.006177992987143,10
2403,77139,Courtry,2009,6043.0,1.0028211085297045,11
2404,77139,Courtry,2010,6156.0,1.0186993215290419,12
2405,77139,Courtry,2011,6280.0,1.0201429499675114,13
2406,77139,Courtry,2012,6403.0,1.0195859872611466,14
2407,77139,Courtry,2013,6426.0,1.00359206621896,15
2408,77139,Courtry,2014,6664.0,1.037037037037037,16
2409,77139,Courtry,2015,6668.0,1.0006002400960383,17
2410,77139,Courtry,2016,6580.0,0.9868026394721056,18
2411,77139,Courtry,2017,6492.0,0.9866261398176291,19
2412,93046,Livry-Gargan,1962,29679.0,1.433906657648082,2
2413,93046,Livry-Gargan,1968,32063.0,1.0803261565416624,3
2414,93046,Livry-Gargan,1975,32917.0,1.026635062221252,4
2415,93046,Livry-Gargan,1982,32778.0,0.9957772579518183,5
2416,93046,Livry-Gargan,1990,35387.0,1.079596070535115,6
2417,93046,Livry-Gargan,1999,37283.0,1.0535789979370955,7
2418,93046,Livry-Gargan,2006,41556.0,1.1146098758147145,8
2419,93046,Livry-Gargan,2007,41892.84,1.0081056887092117,9
2420,93046,Livry-Gargan,2008,41808.0,0.997974832930878,10
2421,93046,Livry-Gargan,2009,41206.0,0.9856008419441256,11
2422,93046,Livry-Gargan,2010,41808.0,1.0146095228850167,12
2423,93046,Livry-Gargan,2011,42036.0,1.0054535017221584,13
2424,93046,Livry-Gargan,2012,42699.0,1.0157721952612047,14
2425,93046,Livry-Gargan,2013,43099.0,1.0093679008876086,15
2426,93046,Livry-Gargan,2014,43798.0,1.0162184737464905,16
2427,93046,Livry-Gargan,2015,44415.0,1.0140874012511987,17
2428,93046,Livry-Gargan,2016,44466.0,1.0011482607227289,18
2429,93046,Livry-Gargan,2017,44437.0,0.9993478163090901,19
2430,93073,Tremblay-en-France,1962,13788.0,2.3731497418244407,2
2431,93073,Tremblay-en-France,1968,18482.0,1.3404409631563678,3
2432,93073,Tremblay-en-France,1975,26846.0,1.4525484254950762,4
2433,93073,Tremblay-en-France,1982,29644.0,1.1042240929747449,5
2434,93073,Tremblay-en-France,1990,31385.0,1.0587302658210769,6
2435,93073,Tremblay-en-France,1999,33852.0,1.0786044288672934,7
2436,93073,Tremblay-en-France,2006,35340.0,1.043956043956044,8
2437,93073,Tremblay-en-France,2007,35410.05,1.0019821731748728,9
2438,93073,Tremblay-en-France,2008,35494.0,1.0023707958616268,10
2439,93073,Tremblay-en-France,2009,35036.0,0.9870964106609568,11
2440,93073,Tremblay-en-France,2010,34493.0,0.9845016554401187,12
2441,93073,Tremblay-en-France,2011,34452.0,0.9988113530281506,13
2442,93073,Tremblay-en-France,2012,34081.0,0.9892313944038083,14
2443,93073,Tremblay-en-France,2013,34614.0,1.015639212464423,15
2444,93073,Tremblay-en-France,2014,34704.0,1.00260010400416,16
2445,93073,Tremblay-en-France,2015,35381.0,1.0195078377132318,17
2446,93073,Tremblay-en-France,2016,35691.0,1.008761764789011,18
2447,93073,Tremblay-en-France,2017,36180.0,1.0137009330083215,19
2448,95277,Gonesse,1962,8517.0,2.1260609086370446,2
2449,95277,Gonesse,1968,21187.0,2.4876130092755666,3
2450,95277,Gonesse,1975,21390.0,1.0095813470524377,4
2451,95277,Gonesse,1982,22896.0,1.0704067321178121,5
2452,95277,Gonesse,1990,23152.0,1.0111809923130677,6
2453,95277,Gonesse,1999,24701.0,1.0669056668970283,7
2454,95277,Gonesse,2006,26152.0,1.058742561029918,8
2455,95277,Gonesse,2007,26261.78,1.004197766901193,9
2456,95277,Gonesse,2008,26498.0,1.0089948206100272,10
2457,95277,Gonesse,2009,26361.0,0.9948297984753567,11
2458,95277,Gonesse,2010,26356.0,0.9998103258601723,12
2459,95277,Gonesse,2011,26516.0,1.0060707239338291,13
2460,95277,Gonesse,2012,26343.0,0.9934756373510334,14
2461,95277,Gonesse,2013,26075.0,0.9898265193789622,15
2462,95277,Gonesse,2014,26020.0,0.9978906999041227,16
2463,95277,Gonesse,2015,26142.0,1.0046887009992314,17
2464,95277,Gonesse,2016,26336.0,1.0074210083390713,18
2465,95277,Gonesse,2017,25999.0,0.9872038274605103,19
2466,93007,Le Blanc-Mesnil,1962,35708.0,1.953712316025606,2
2467,93007,Le Blanc-Mesnil,1968,48487.0,1.3578749859975356,3
2468,93007,Le Blanc-Mesnil,1975,49107.0,1.0127869325798668,4
2469,93007,Le Blanc-Mesnil,1982,47037.0,0.9578471501008003,5
2470,93007,Le Blanc-Mesnil,1990,46956.0,0.9982779513999618,6
2471,93007,Le Blanc-Mesnil,1999,46838.0,0.9974870091149161,7
2472,93007,Le Blanc-Mesnil,2006,51109.0,1.091186643323797,8
2473,93007,Le Blanc-Mesnil,2007,50910.19,0.9961100784597625,9
2474,93007,Le Blanc-Mesnil,2008,50668.0,0.9952427991331401,10
2475,93007,Le Blanc-Mesnil,2009,51106.0,1.008644509355017,11
2476,93007,Le Blanc-Mesnil,2010,51438.0,1.0064963018040936,12
2477,93007,Le Blanc-Mesnil,2011,51916.0,1.0092927407753023,13
2478,93007,Le Blanc-Mesnil,2012,52213.0,1.0057207797210879,14
2479,93007,Le Blanc-Mesnil,2013,52797.0,1.0111849539386744,15
2480,93007,Le Blanc-Mesnil,2014,54227.0,1.0270848722465291,16
2481,93007,Le Blanc-Mesnil,2015,55297.0,1.0197318678886902,17
2482,93007,Le Blanc-Mesnil,2016,55987.0,1.0124780729515164,18
2483,93007,Le Blanc-Mesnil,2017,56783.0,1.0142175862253737,19
2484,95088,Bonneuil-en-France,1962,654.0,2.0061349693251533,2
2485,95088,Bonneuil-en-France,1968,597.0,0.9128440366972477,3
2486,95088,Bonneuil-en-France,1975,561.0,0.9396984924623115,4
2487,95088,Bonneuil-en-France,1982,529.0,0.9429590017825312,5
2488,95088,Bonneuil-en-France,1990,707.0,1.33648393194707,6
2489,95088,Bonneuil-en-France,1999,774.0,1.0947666195190948,7
2490,95088,Bonneuil-en-France,2006,730.0,0.9431524547803618,8
2491,95088,Bonneuil-en-France,2007,711.46,0.9746027397260274,9
2492,95088,Bonneuil-en-France,2008,707.0,0.993731200629691,10
2493,95088,Bonneuil-en-France,2009,710.0,1.0042432814710043,11
2494,95088,Bonneuil-en-France,2010,713.0,1.004225352112676,12
2495,95088,Bonneuil-en-France,2011,712.0,0.9985974754558204,13
2496,95088,Bonneuil-en-France,2012,723.0,1.0154494382022472,14
2497,95088,Bonneuil-en-France,2013,825.0,1.1410788381742738,15
2498,95088,Bonneuil-en-France,2014,930.0,1.1272727272727272,16
2499,95088,Bonneuil-en-France,2015,1034.0,1.1118279569892473,17
2500,95088,Bonneuil-en-France,2016,1035.0,1.0009671179883946,18
2501,95088,Bonneuil-en-France,2017,1076.0,1.0396135265700484,19
2502,95527,Roissy-en-France,1962,1243.0,1.2696629213483146,2
2503,95527,Roissy-en-France,1968,1359.0,1.0933226065969428,3
2504,95527,Roissy-en-France,1975,1362.0,1.0022075055187638,4
2505,95527,Roissy-en-France,1982,1401.0,1.02863436123348,5
2506,95527,Roissy-en-France,1990,2054.0,1.4660956459671663,6
2507,95527,Roissy-en-France,1999,2366.0,1.1518987341772151,7
2508,95527,Roissy-en-France,2006,2564.0,1.0836855452240068,8
2509,95527,Roissy-en-France,2007,2537.01,0.9894734789391576,9
2510,95527,Roissy-en-France,2008,2517.0,0.9921127626615582,10
2511,95527,Roissy-en-France,2009,2631.0,1.0452920143027413,11
2512,95527,Roissy-en-France,2010,2750.0,1.0452299505891296,12
2513,95527,Roissy-en-France,2011,2869.0,1.0432727272727274,13
2514,95527,Roissy-en-France,2012,2816.0,0.9815266643429766,14
2515,95527,Roissy-en-France,2013,2833.0,1.0060369318181819,15
2516,95527,Roissy-en-France,2014,2854.0,1.0074126367807978,16
2517,95527,Roissy-en-France,2015,2877.0,1.0080588647512263,17
2518,95527,Roissy-en-France,2016,2899.0,1.0076468543621828,18
2519,95527,Roissy-en-France,2017,2883.0,0.9944808554674025,19
2520,93030,Dugny,1962,6185.0,4.446441409058232,2
2521,93030,Dugny,1968,7860.0,1.270816491511722,3
2522,93030,Dugny,1975,8094.0,1.0297709923664122,4
2523,93030,Dugny,1982,8451.0,1.0441067457375834,5
2524,93030,Dugny,1990,8361.0,0.9893503727369543,6
2525,93030,Dugny,1999,8635.0,1.0327711996172706,7
2526,93030,Dugny,2006,10603.0,1.2279096699478864,8
2527,93030,Dugny,2007,10438.69,0.9845034424219561,9
2528,93030,Dugny,2008,10483.0,1.0042447855046945,10
2529,93030,Dugny,2009,10527.0,1.0041972717733474,11
2530,93030,Dugny,2010,10656.0,1.012254203476774,12
2531,93030,Dugny,2011,10783.0,1.0119181681681682,13
2532,93030,Dugny,2012,10493.0,0.9731058147083372,14
2533,93030,Dugny,2013,10216.0,0.9736014485847708,15
2534,93030,Dugny,2014,10420.0,1.0199686765857479,16
2535,93030,Dugny,2015,10505.0,1.0081573896353166,17
2536,93030,Dugny,2016,10659.0,1.0146596858638743,18
2537,93030,Dugny,2017,10732.0,1.0068486724833474,19
2538,93078,Villepinte,1962,7660.0,2.023778071334214,2
2539,93078,Villepinte,1968,12103.0,1.5800261096605743,3
2540,93078,Villepinte,1975,17565.0,1.4512930678344211,4
2541,93078,Villepinte,1982,23745.0,1.3518360375747225,5
2542,93078,Villepinte,1990,30303.0,1.276184459886292,6
2543,93078,Villepinte,1999,33795.0,1.1152361152361152,7
2544,93078,Villepinte,2006,35592.0,1.053173546382601,8
2545,93078,Villepinte,2007,35444.45,0.9958544054843784,9
2546,93078,Villepinte,2008,35810.0,1.0103133212675046,10
2547,93078,Villepinte,2009,35740.0,0.9980452387601229,11
2548,93078,Villepinte,2010,35658.0,0.99770565193061,12
2549,93078,Villepinte,2011,35850.0,1.005384485949857,13
2550,93078,Villepinte,2012,35820.0,0.999163179916318,14
2551,93078,Villepinte,2013,35329.0,0.9862925739810162,15
2552,93078,Villepinte,2014,35864.0,1.0151433666393048,16
2553,93078,Villepinte,2015,36514.0,1.0181240240910105,17
2554,93078,Villepinte,2016,36656.0,1.0038889193186176,18
2555,93078,Villepinte,2017,36830.0,1.004746835443038,19
2556,95212,Épiais-lès-Louvres,1962,101.0,0.9439252336448598,2
2557,95212,Épiais-lès-Louvres,1968,108.0,1.0693069306930694,3
2558,95212,Épiais-lès-Louvres,1975,151.0,1.3981481481481481,4
2559,95212,Épiais-lès-Louvres,1982,84.0,0.5562913907284768,5
2560,95212,Épiais-lès-Louvres,1990,80.0,0.9523809523809523,6
2561,95212,Épiais-lès-Louvres,1999,60.0,0.75,7
2562,95212,Épiais-lès-Louvres,2006,74.0,1.2333333333333334,8
2563,95212,Épiais-lès-Louvres,2007,76.0,1.027027027027027,9
2564,95212,Épiais-lès-Louvres,2008,77.0,1.013157894736842,10
2565,95212,Épiais-lès-Louvres,2009,78.0,1.0129870129870129,11
2566,95212,Épiais-lès-Louvres,2010,88.0,1.1282051282051282,12
2567,95212,Épiais-lès-Louvres,2011,98.0,1.1136363636363635,13
2568,95212,Épiais-lès-Louvres,2012,108.0,1.1020408163265305,14
2569,95212,Épiais-lès-Louvres,2013,113.0,1.0462962962962963,15
2570,95212,Épiais-lès-Louvres,2014,116.0,1.0265486725663717,16
2571,95212,Épiais-lès-Louvres,2015,113.0,0.9741379310344828,17
2572,95212,Épiais-lès-Louvres,2016,110.0,0.9734513274336283,18
2573,95212,Épiais-lès-Louvres,2017,107.0,0.9727272727272728,19
2574,94058,Le Perreux-sur-Marne,1962,27900.0,1.2085246469721909,2
2575,94058,Le Perreux-sur-Marne,1968,29099.0,1.0429749103942652,3
2576,94058,Le Perreux-sur-Marne,1975,28333.0,0.9736760713426579,4
2577,94058,Le Perreux-sur-Marne,1982,27647.0,0.9757879504464758,5
2578,94058,Le Perreux-sur-Marne,1990,28477.0,1.030021340470937,6
2579,94058,Le Perreux-sur-Marne,1999,30076.0,1.0561505776591635,7
2580,94058,Le Perreux-sur-Marne,2006,32067.0,1.066198962628009,8
2581,94058,Le Perreux-sur-Marne,2007,32100.0,1.0010290953316494,9
2582,94058,Le Perreux-sur-Marne,2008,32250.0,1.0046728971962617,10
2583,94058,Le Perreux-sur-Marne,2009,32194.0,0.9982635658914729,11
2584,94058,Le Perreux-sur-Marne,2010,32520.0,1.0101261104553643,12
2585,94058,Le Perreux-sur-Marne,2011,33214.0,1.0213407134071342,13
2586,94058,Le Perreux-sur-Marne,2012,33248.0,1.0010236647196966,14
2587,94058,Le Perreux-sur-Marne,2013,33480.0,1.0069778633301252,15
2588,94058,Le Perreux-sur-Marne,2014,33720.0,1.007168458781362,16
2589,94058,Le Perreux-sur-Marne,2015,33970.0,1.0074139976275207,17
2590,94058,Le Perreux-sur-Marne,2016,33729.0,0.992905504857227,18
2591,94058,Le Perreux-sur-Marne,2017,33879.0,1.0044472115983278,19
2592,93049,Neuilly-Plaisance,1962,15526.0,1.311096098631988,2
2593,93049,Neuilly-Plaisance,1968,17613.0,1.1344196831121989,3
2594,93049,Neuilly-Plaisance,1975,18185.0,1.032476012036564,4
2595,93049,Neuilly-Plaisance,1982,16960.0,0.9326367885620016,5
2596,93049,Neuilly-Plaisance,1990,18195.0,1.072818396226415,6
2597,93049,Neuilly-Plaisance,1999,18244.0,1.0026930475405331,7
2598,93049,Neuilly-Plaisance,2006,19952.0,1.0936198202148653,8
2599,93049,Neuilly-Plaisance,2007,20155.64,1.0102064955894146,9
2600,93049,Neuilly-Plaisance,2008,20304.0,1.007360718885632,10
2601,93049,Neuilly-Plaisance,2009,20318.0,1.0006895193065406,11
2602,93049,Neuilly-Plaisance,2010,20508.0,1.009351314105719,12
2603,93049,Neuilly-Plaisance,2011,20703.0,1.009508484493856,13
2604,93049,Neuilly-Plaisance,2012,20755.0,1.0025117132782688,14
2605,93049,Neuilly-Plaisance,2013,20840.0,1.0040953986991086,15
2606,93049,Neuilly-Plaisance,2014,21005.0,1.0079174664107486,16
2607,93049,Neuilly-Plaisance,2015,21165.0,1.0076172339919067,17
2608,93049,Neuilly-Plaisance,2016,21177.0,1.0005669737774627,18
2609,93049,Neuilly-Plaisance,2017,21150.0,0.9987250318742031,19
2610,93033,Gournay-sur-Marne,1962,3218.0,2.2614195361911453,2
2611,93033,Gournay-sur-Marne,1968,3922.0,1.218769422001243,3
2612,93033,Gournay-sur-Marne,1975,4285.0,1.0925548189699132,4
2613,93033,Gournay-sur-Marne,1982,4220.0,0.9848308051341891,5
2614,93033,Gournay-sur-Marne,1990,5486.0,1.3,6
2615,93033,Gournay-sur-Marne,1999,5921.0,1.0792927451695224,7
2616,93033,Gournay-sur-Marne,2006,6163.0,1.0408714744131058,8
2617,93033,Gournay-sur-Marne,2007,6195.99,1.0053529125425928,9
2618,93033,Gournay-sur-Marne,2008,6229.0,1.005327639328017,10
2619,93033,Gournay-sur-Marne,2009,6387.0,1.0253652271632685,11
2620,93033,Gournay-sur-Marne,2010,6406.0,1.0029747925473618,12
2621,93033,Gournay-sur-Marne,2011,6485.0,1.0123321885732126,13
2622,93033,Gournay-sur-Marne,2012,6574.0,1.0137239784117194,14
2623,93033,Gournay-sur-Marne,2013,6663.0,1.0135381807118953,15
2624,93033,Gournay-sur-Marne,2014,6805.0,1.0213117214467957,16
2625,93033,Gournay-sur-Marne,2015,6852.0,1.0069066862601028,17
2626,93033,Gournay-sur-Marne,2016,6861.0,1.0013134851138354,18
2627,93033,Gournay-sur-Marne,2017,6869.0,1.0011660107855997,19
2628,93032,Gagny,1962,29004.0,2.1058592899150512,2
2629,93032,Gagny,1968,35780.0,1.2336229485588195,3
2630,93032,Gagny,1975,36772.0,1.0277249860257127,4
2631,93032,Gagny,1982,34861.0,0.9480311106276514,5
2632,93032,Gagny,1990,36059.0,1.0343650497690828,6
2633,93032,Gagny,1999,36775.0,1.0198563465431654,7
2634,93032,Gagny,2006,37729.0,1.0259415363698166,8
2635,93032,Gagny,2007,38220.03,1.0130146571602745,9
2636,93032,Gagny,2008,38342.0,1.00319125861492,10
2637,93032,Gagny,2009,38765.0,1.0110322883521987,11
2638,93032,Gagny,2010,39056.0,1.0075067715722945,12
2639,93032,Gagny,2011,39378.0,1.0082445718967636,13
2640,93032,Gagny,2012,39172.0,0.9947686525471076,14
2641,93032,Gagny,2013,39276.0,1.0026549576227919,15
2642,93032,Gagny,2014,39195.0,0.9979376718606783,16
2643,93032,Gagny,2015,39603.0,1.010409491006506,17
2644,93032,Gagny,2016,39148.0,0.9885109713910563,18
2645,93032,Gagny,2017,39358.0,1.0053642587105345,19
2646,93064,Rosny-sous-Bois,1962,21001.0,1.4716888577435179,2
2647,93064,Rosny-sous-Bois,1968,30705.0,1.4620732346078757,3
2648,93064,Rosny-sous-Bois,1975,35784.0,1.1654127992183683,4
2649,93064,Rosny-sous-Bois,1982,36970.0,1.0331433042700648,5
2650,93064,Rosny-sous-Bois,1990,37489.0,1.0140384095212334,6
2651,93064,Rosny-sous-Bois,1999,39097.0,1.0428925818240018,7
2652,93064,Rosny-sous-Bois,2006,41174.0,1.053124280635343,8
2653,93064,Rosny-sous-Bois,2007,41282.53,1.002635886724632,9
2654,93064,Rosny-sous-Bois,2008,40843.0,0.98935312346409,10
2655,93064,Rosny-sous-Bois,2009,40867.0,1.0005876159929485,11
2656,93064,Rosny-sous-Bois,2010,41050.0,1.0044779406366995,12
2657,93064,Rosny-sous-Bois,2011,41254.0,1.0049695493300852,13
2658,93064,Rosny-sous-Bois,2012,42080.0,1.0200223008677947,14
2659,93064,Rosny-sous-Bois,2013,43802.0,1.0409220532319392,15
2660,93064,Rosny-sous-Bois,2014,44448.0,1.014748185014383,16
2661,93064,Rosny-sous-Bois,2015,44728.0,1.0062994960403169,17
2662,93064,Rosny-sous-Bois,2016,45411.0,1.0152700769093186,18
2663,93064,Rosny-sous-Bois,2017,46207.0,1.0175287925832948,19
2664,93062,Le Raincy,1962,14908.0,1.2025490037912399,2
2665,93062,Le Raincy,1968,14224.0,0.9541185940434666,3
2666,93062,Le Raincy,1975,13767.0,0.96787120359955,4
2667,93062,Le Raincy,1982,13187.0,0.9578702694850003,5
2668,93062,Le Raincy,1990,13478.0,1.0220671873815121,6
2669,93062,Le Raincy,1999,12964.0,0.9618637780086067,7
2670,93062,Le Raincy,2006,14130.0,1.089941376118482,8
2671,93062,Le Raincy,2007,13980.95,0.9894515215852796,9
2672,93062,Le Raincy,2008,13622.0,0.9743257790064337,10
2673,93062,Le Raincy,2009,13779.0,1.011525473498752,11
2674,93062,Le Raincy,2010,13828.0,1.0035561361492125,12
2675,93062,Le Raincy,2011,13928.0,1.0072317037894127,13
2676,93062,Le Raincy,2012,13993.0,1.0046668581275129,14
2677,93062,Le Raincy,2013,14261.0,1.019152433359537,15
2678,93062,Le Raincy,2014,14400.0,1.0097468620713834,16
2679,93062,Le Raincy,2015,14411.0,1.0007638888888888,17
2680,93062,Le Raincy,2016,14501.0,1.0062452293386996,18
2681,93062,Le Raincy,2017,14648.0,1.0101372319150403,19
2682,93077,Villemomble,1962,24540.0,1.316452979990344,2
2683,93077,Villemomble,1968,28756.0,1.171801140994295,3
2684,93077,Villemomble,1975,28727.0,0.9989915148142996,4
2685,93077,Villemomble,1982,27571.0,0.9597591116371358,5
2686,93077,Villemomble,1990,26863.0,0.9743208443654564,6
2687,93077,Villemomble,1999,26967.0,1.003871496109891,7
2688,93077,Villemomble,2006,28339.0,1.0508769978121408,8
2689,93077,Villemomble,2007,28282.9,0.9980203959208159,9
2690,93077,Villemomble,2008,28169.0,0.9959728316403197,10
2691,93077,Villemomble,2009,28031.0,0.9951009975504987,11
2692,93077,Villemomble,2010,28006.0,0.9991081302843281,12
2693,93077,Villemomble,2011,28368.0,1.01292580161394,13
2694,93077,Villemomble,2012,28664.0,1.0104342921601805,14
2695,93077,Villemomble,2013,29165.0,1.0174783700809378,15
2696,93077,Villemomble,2014,29500.0,1.0114863706497514,16
2697,93077,Villemomble,2015,29847.0,1.0117627118644068,17
2698,93077,Villemomble,2016,30051.0,1.0068348577746506,18
2699,93077,Villemomble,2017,29964.0,0.9971049216332235,19
2700,93050,Neuilly-sur-Marne,1962,15082.0,1.4307940423109762,2
2701,93050,Neuilly-sur-Marne,1968,22543.0,1.494695663705079,3
2702,93050,Neuilly-sur-Marne,1975,30168.0,1.338242469946325,4
2703,93050,Neuilly-sur-Marne,1982,31195.0,1.0340426942455583,5
2704,93050,Neuilly-sur-Marne,1990,31461.0,1.0085270075332586,6
2705,93050,Neuilly-sur-Marne,1999,32755.0,1.0411302882934428,7
2706,93050,Neuilly-sur-Marne,2006,33352.0,1.0182262250038163,8
2707,93050,Neuilly-sur-Marne,2007,33421.95,1.0020973254977212,9
2708,93050,Neuilly-sur-Marne,2008,33198.0,0.993299313774331,10
2709,93050,Neuilly-sur-Marne,2009,33157.0,0.9987649858425206,11
2710,93050,Neuilly-sur-Marne,2010,33498.0,1.010284404499804,12
2711,93050,Neuilly-sur-Marne,2011,34005.0,1.0151352319541465,13
2712,93050,Neuilly-sur-Marne,2012,34658.0,1.0192030583737686,14
2713,93050,Neuilly-sur-Marne,2013,34756.0,1.0028276299844192,15
2714,93050,Neuilly-sur-Marne,2014,34955.0,1.0057256301070319,16
2715,93050,Neuilly-sur-Marne,2015,34763.0,0.9945072235731655,17
2716,93050,Neuilly-sur-Marne,2016,34685.0,0.997756235077525,18
