Code INSEE;Code Département;Commune;Population totale;Population 0-14 ans;Population 15-29 ans;Population 30-44 ans;Population 45-59 ans;Population  60-74 ans;Population 75-89 ans;Population 90 ans ou plus;Population Hommes;Population Hommes 0-14 ans;Population Hommes 15-29 ans;Population Hommes 30-44 ans;Population Hommes 45-59 ans;Population Hommes 60-74 ans;Population Hommes 75-89 ans;Pop Hommes 90 ans ou plus;Population Hommes 0-19 ans;Population Hommes 20-64 ans;Population Hommes 65 ans ou plus;Population Femmes en 2011;Population Femmes 0-14 ans;Population Femmes 15-29 ans;Population Femmes 30-44 ans;Population Femmes 45-59 ans;Population Femmes 60-74 ans;Population Femmes 75-89 ans;Population Femmes 90 ans ou plus;Population Femmes 0-19 ans;Population Femmes 20-64 ans en 2011 (princ);Population Femmes 65 ans ou plus en 2011 (princ);Agriculteurs exploitants 15-24 ans;Artisans, Commerçants 15-24 ans;Cadres 15-24 ans;Professions intermédiaires 15-24 ans;Employés 15-24 ans;Ouvriers 15-24 ans;Retraités 15-24 ans;Autres 15-24 ans;Agriculteurs exploitants 25-54 ans;Artisans, Commerçants 25-54 ans;Cadres 25-54 ans;Professions intermédiaires 25-54 ans;Employés 25-54 ans;Ouvriers 25-54 ans;Retraités 25-54 ans;Autres professions 25-54 ans;Agriculteurs exploitants > 55 ans;Artisans, Commerçants > 55 ans;Cadres > 55 ans;Professions intermédiaires > 55 ans;Employés  > 55 ans;Ouvriers > 55 ans;Retraités > 55 ans;Autres professions > 55 ans;Superficie;Département;Région;geo_shape;EPCI;Densité d'habitants (hab/km2);geo_point_2d
77174;77;Everly;592;132.223350254;98.165820643;141.23857868;143.241962775;51.0862944162;24.0406091371;2.00338409475;294.497461929;71.1201353638;47.0795262267;67.1133671743;70.1184433164;30.0507614213;8.01353637902;1.00169204738;96.1624365482;174.294416244;24.0406091371;297.502538071;61.10321489;51.0862944162;74.1252115059;73.1235194585;21.0355329949;16.027072758;1.00169204738;85.1438240271;183.30964467;29.0490693739;0.0;0.0;0.0;8.01353637902;12.0203045685;8.01353637902;0.0;44.0744500846;0.0;16.027072758;16.027072758;44.0744500846;80.1353637902;68.1150592217;0.0;12.0203045685;0.0;0.0;0.0;8.01353637902;16.027072758;8.01353637902;92.1556683587;8.01353637902;8.77;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[3.2755204279, 48.4460090204], [3.2746424444, 48.4469709654], [3.2735590052, 48.4479567673], [3.272696745, 48.448053213], [3.2712072341000002, 48.4479297775], [3.2610440258, 48.4439671843], [3.2555698921, 48.4449794928], [3.2528153565, 48.445805859000004], [3.2508710507, 48.4483973299], [3.2465257948, 48.4552454206], [3.2425773312, 48.4615608265], [3.2399559892, 48.4686812508], [3.2398221936000002, 48.4695991309], [3.2397112292, 48.4701850057], [3.2396238708, 48.4706080018], [3.2397762907, 48.4708047101], [3.2486631360000002, 48.4721907339], [3.2606826428, 48.4752344432], [3.267115001, 48.4768763382], [3.2711348366, 48.4771326147], [3.2729775133, 48.4747588102], [3.2751364707, 48.4721008608], [3.2780183389, 48.4670220986], [3.280790172, 48.4622124931], [3.281762317, 48.4606223527], [3.282987719, 48.4596055602], [3.2852878649, 48.4575012262], [3.2895103778, 48.4518386315], [3.2898643163, 48.4512781968], [3.2898042837, 48.4509373828], [3.2897443463, 48.4506136616], [3.2891103676, 48.4499269885], [3.2881297412, 48.4494012884], [3.2850718947, 48.4486106971], [3.2834027227, 48.448531928], [3.2790827731, 48.4476389319], [3.2760010433, 48.4463749547], [3.2755204279, 48.4460090204]]]}";CC Bassée-Montois;67.5028506271;48.4601383282,3.2636425719
77042;77;Boissy-le-Châtel;3110;650.282245274;472.362140142;631.12924289;704.474670284;474.320759639;168.293009211;9.13793255954;1549.35055817;339.072488255;239.69089942;316.452249632;338.810174442;241.411837099;69.858184981;4.05472433652;463.014851176;892.181463278;194.154243711;1560.64944183;311.209757019;232.671240722;314.676993259;365.664495842;232.90892254;98.4348242305;5.08320822302;417.002209346;921.596725686;222.050506802;0.0;0.0;0.0;12.0395506679;71.9380645562;52.1368731775;0.0;237.949535221;0.0;56.3499005664;119.762818521;384.327036614;367.682198907;275.815329153;3.97978461282;52.0426598305;0.0;24.2115890817;36.4170256739;56.6154319645;40.3297382616;28.2247741673;550.608359463;40.4296548341;9.94;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[3.1612200833, 48.8381559526], [3.1623713964, 48.8377442973], [3.1634292022, 48.8357589153], [3.1646487004, 48.8353912115], [3.1645091498, 48.8352034415], [3.1644392458, 48.8350686366], [3.1650763138, 48.8344804897], [3.1684567423, 48.8266370948], [3.164603348, 48.8227545768], [3.1636280689, 48.8192556393], [3.1636162497, 48.8185271794], [3.1632740021, 48.8183954422], [3.1587502777, 48.8163141324], [3.1406452186, 48.8144931212], [3.1222263454, 48.8118674611], [3.1157048244, 48.8111391748], [3.1149573604, 48.8111884612], [3.1142099954, 48.8112836101], [3.1136716504, 48.8116915324], [3.1124153502, 48.8163738684], [3.1112078273, 48.8255132979], [3.1082463101, 48.8312403429], [3.1062249119, 48.8326469268], [3.1060917767, 48.8328269132], [3.1064339764, 48.8329597116], [3.1170287392000002, 48.8349580411], [3.1178478888, 48.835132608], [3.1191486566, 48.8356178618], [3.1226455519, 48.8372583177], [3.1244313477, 48.8382799191], [3.1248432183, 48.8384566593], [3.1252521529, 48.8385443668], [3.1336663215, 48.8379713763], [3.1441361831, 48.834948233], [3.1573746644, 48.836115978], [3.1584047204, 48.8366029595], [3.1601880552, 48.837489131], [3.1612200833, 48.8381559526]]]}";CC Pays de Coulommiers;312.877263581;48.8254382848,3.13702822709
78354;78;Magnanville;5904;1083.65678491;990.168181565;1106.77733064;1285.03602643;939.449790376;425.340284502;73.5716015793;2858.09712061;543.217327747;545.658673017;561.678509581;621.921995546;442.695277374;137.803470835;5.12186651404;786.078401877;1667.72090761;404.29781113;3045.90287939;540.439457159;444.509508548;545.098821061;663.114030883;496.754513002;287.536813668;68.4497350653;710.231276196;1692.31574296;643.355860232;0.0;4.18893773209;4.18893773209;75.507109234;180.2735442;100.261926291;0.0;408.388392571;0.0;42.1091892301;299.430263838;665.196782499;647.925548681;419.510288555;4.26210370267;137.902302769;0.0;12.786311108;59.4860618192;76.3884641706;63.8219704562;55.1881697048;1440.42195038;106.187718429;4.28;YVELINES;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[1.6862172278, 48.9784923374], [1.6888797162, 48.9785070805], [1.6933136199, 48.9787101515], [1.6988502973, 48.9792343992], [1.6998735031, 48.979240098], [1.7002842279000001, 48.979151917], [1.6984813642, 48.9732344693], [1.695521565, 48.9668960719], [1.6975824639, 48.9646197259], [1.7024095289, 48.9636360014], [1.7022044584, 48.9629322857], [1.6995960276000002, 48.9586042005], [1.6993333302, 48.9577496579], [1.6989928319, 48.9576578264], [1.6967970462, 48.9575917098], [1.693111695, 48.9576172492], [1.6877852414, 48.9579475963], [1.6796965667000001, 48.9602385095], [1.6736470387, 48.9633069156], [1.6698481718, 48.9667912221], [1.666110441699999, 48.9697895313], [1.6659044162, 48.9698331067], [1.6659666477, 48.9702825774], [1.6664386312000001, 48.9707348061], [1.6692075504, 48.9730867945], [1.6722047777, 48.974586856], [1.6772946171, 48.9768617889], [1.678858458, 48.9774186326], [1.6811033088, 48.9780602891], [1.6831460444, 48.9784307797], [1.6862172278, 48.9784923374]]]}";CU Grand Paris Seine et Oise;1379.43925234;48.9685717073,1.68572129556
78588;78;Saulx-Marchais;902;208.987978142;175.471038251;215.88852459;182.371584699;99.5650273224;18.7300546448;0.985792349727;476.137704918;118.295081967;95.6218579235;113.366120219;92.6644808743;48.3038251366;7.88633879781;0.0;150.826229508;295.737704918;29.5737704918;425.862295082;90.6928961749;79.8491803279;102.522404372;89.7071038251;51.2612021858;10.843715847;0.985792349727;113.366120219;277.993442623;34.5027322404;0.0;0.0;0.0;27.6021857923;31.5453551913;19.7158469945;0.0;63.0907103825;3.94316939891;27.6021857923;110.408743169;134.067759563;67.0338797814;51.2612021858;3.94316939891;7.88633879781;0.0;0.0;19.7158469945;11.8295081967;19.7158469945;7.88633879781;98.5792349727;15.7726775956;2.2;YVELINES;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[1.8248412325, 48.8506862542], [1.8247019431, 48.8510005842], [1.8244818264, 48.8526623569], [1.8244701139, 48.8537856215], [1.8367673168, 48.8568127311], [1.837515543, 48.8568164049], [1.8381970151, 48.8568185265], [1.8476688353, 48.8504675795], [1.8476710618, 48.850243645], [1.8473450983, 48.848714185], [1.8466230959, 48.845745422], [1.8460147845, 48.8453384116], [1.8405940765, 48.835465112], [1.839944027, 48.8322271342], [1.839682966899999, 48.8311021029], [1.8392149289000002, 48.8301567478], [1.8390099611, 48.8302456016], [1.8356556138000002, 48.8322088464], [1.8329176738, 48.8337696681], [1.8327136679, 48.833814448], [1.8316853723, 48.8345284547], [1.8336671083, 48.8408285461], [1.8346464537, 48.8451112824], [1.8335406105, 48.8467239718], [1.8310571160000002, 48.8486910616], [1.8295482656000002, 48.8498527581], [1.8292747032, 48.8498968516], [1.8250479837, 48.850462529], [1.8248412325, 48.8506862542]]]}";CC Coeur d'Yvelines;410;48.8459303905,1.83738684568
95199;95;Domont;14996;3038.2221885;2707.9974118;3159.19296849;3145.81306373;1917.48532932;946.637925581;80.6511125794;7131.0275213;1500.29597607;1350.16649124;1542.95188196;1535.12116302;877.598451719;308.425917066;16.4676402276;1995.7515849;4296.52228155;838.753654851;7864.9724787;1537.92621243;1357.83092056;1616.24108653;1610.69190071;1039.8868776;638.212008515;64.1834723518;1999.9854991;4583.63891033;1281.34806927;0.0;11.0543675474;5.21587515727;119.480749489;367.560366956;204.634002395;0.0;1073.46391664;13.7145067804;260.656580789;1125.18676527;2002.88489934;1680.33987772;883.146883762;14.1512619774;345.809236438;7.89210802494;82.9539628993;208.982666176;300.504745528;289.879112332;113.053753647;2694.99444245;159.249380482;8.52;VAL-D'OISE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3404868383, 49.0384340572], [2.3405544373, 49.0378499481], [2.3415791723, 49.0355590093], [2.3431661392, 49.0340048843], [2.344757625, 49.0337105467], [2.3467425097, 49.0333427955], [2.3488366078, 49.032224768], [2.3512269479, 49.0309212694], [2.3517735294, 49.0305168809], [2.3525936715, 49.029887365], [2.3532770993, 49.0290341037], [2.3546419005, 49.0266072902], [2.3531387615, 49.0259787473], [2.3502013834, 49.0251248226], [2.3433550199, 49.0233961575], [2.3410313425, 49.0230138499], [2.3383675198000002, 49.0226098404], [2.3353608543, 49.0226094197], [2.3321479607, 49.0220592556], [2.3288705536, 49.021216399], [2.3234508843, 49.0193174068], [2.3224563401, 49.0175808011], [2.3212077949, 49.014781666], [2.3224383803, 49.0117267617], [2.3225746979, 49.011232058], [2.321853646, 49.0106533813], [2.320170362, 49.0106942162], [2.3171447084, 49.011254345], [2.3156064365, 49.0135673832], [2.3154022907, 49.0140167303], [2.3148557806, 49.0145108829], [2.3128734588, 49.0148250713], [2.3127375194, 49.0159033605], [2.3058877333, 49.0238193462], [2.305682202, 49.0239539395], [2.3038370814, 49.0239981075], [2.3013789193, 49.0237725135], [2.3008994593, 49.0240421854], [2.297208418, 49.0261077175], [2.2963200717, 49.0263767752], [2.295567983099999, 49.026781508], [2.2955687405000003, 49.0268264731], [2.2954981318, 49.0296118223], [2.2944038121, 49.0302402407], [2.2954965266, 49.0315442183], [2.2994574905, 49.0351489392], [2.3018483228, 49.0360476811], [2.3048544041, 49.0371720406], [2.3066653022, 49.0377795804], [2.3116323182, 49.0384321995], [2.3148101143, 49.0389044685], [2.3176459138, 49.0406344912], [2.3216772384, 49.0437352842], [2.3218827986, 49.0439153852], [2.3245472271, 49.0450831679], [2.3246838075, 49.0449940163], [2.326325444, 49.0447694436], [2.3283885788, 49.0446344281], [2.3292769876, 49.0452184743], [2.3336427034, 49.045689672500004], [2.33731189, 49.0454375153], [2.3381926357, 49.0437347994], [2.3400663028, 49.0389155169], [2.3404868383, 49.0384340572]]]}";CA Plaine Vallée;1760.09389671;49.0300885247,2.32344604321
77176;77;Faremoutiers;2465;531.624029424;427.939517777;539.544971579;534.706988149;266.282312293;153.439684957;11.4624958205;1217.55333061;279.646097262;207.54679199;255.989783408;282.669799755;127.471189211;61.2652227217;2.96444626073;346.840212505;740.277482632;130.435635472;1247.44666939;251.977932162;220.392725787;283.555188171;252.037188394;138.811123082;92.1744622358;8.49804955976;342.887617491;727.285284393;177.273767508;0.0;7.90519002861;0.0;31.6207601144;94.8622803433;51.3837351859;0.0;126.483040458;7.90519002861;43.4785451573;142.293420515;335.970576216;296.444626073;201.582345729;15.8103800572;71.3837351859;0.0;7.90519002861;19.7629750715;11.8577850429;27.6681651001;23.7155700858;369.646543077;47.525950143;10.86;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.9928139332, 48.7645569129], [2.9909226892, 48.7655560108], [2.990450535, 48.7658725604], [2.9836610045, 48.7719867829], [2.9831900652, 48.7724382105], [2.9825190191, 48.7731162526], [2.9820520337, 48.7738824613], [2.9821947414, 48.7743762459], [2.9824735121, 48.7749141202], [2.9826175125, 48.7756327505], [2.9829082324, 48.7771140795], [2.9829882272, 48.7780125756], [2.9825569836, 48.7816640054], [2.9817487648, 48.7850617403], [2.9814313852, 48.7896242276], [2.9817482566, 48.7942965175], [2.9823393591, 48.8014034124], [2.9824180351000003, 48.8022569212], [2.9824887561, 48.8024808734], [2.9838634968, 48.8035971774], [2.9851008202, 48.8045794425], [2.9861966958, 48.8051569648], [2.9877691303000002, 48.8057776957], [2.9890666205, 48.8061303712], [2.9922035852, 48.8066972145], [2.9936332356, 48.806779141], [2.9961303807, 48.8067657575], [2.9983089105, 48.8068665366], [3.0004547723, 48.8071687329], [3.0035238412, 48.8077127948], [3.0050938093, 48.8080634887], [3.0059121559, 48.8081938582], [3.0063777353, 48.8074185858], [3.0064416971, 48.8071487743], [3.0063639877, 48.806340253], [3.0058489761, 48.8033319119], [3.0049909217, 48.8000555643], [3.0046409761, 48.7993387833], [3.0045020989, 48.7991598146], [3.00224083, 48.7989476277], [3.0017833637, 48.7976921182], [3.0018051141, 48.7967927494], [3.0021208624, 48.794859099600004], [3.0023141271, 48.794048763], [3.0025740795, 48.7931035184], [3.002639407, 48.792878674], [3.0046184255, 48.7906607606], [3.0066626031, 48.7883978376], [3.0069293255, 48.7879913047], [3.0070599235, 48.7874966402], [3.0115381078, 48.7762270522], [3.0116700335, 48.7759113552], [3.0123351876, 48.774784358], [3.015331473, 48.7698679554], [3.0175998927, 48.766619041], [3.0187367822, 48.7651744426], [3.0204093971, 48.7631334422], [3.0260583591, 48.7584716669], [3.0262596187, 48.7583358135], [3.0262567849, 48.7581109643], [3.0255723509, 48.7577108801], [3.0221059147, 48.7535959119], [3.0204189826, 48.7493807034], [3.0204147972, 48.7491117817], [3.0202121457, 48.7491127156], [3.0154699018, 48.7503087345], [3.0141167271, 48.7508107703], [3.0137780686, 48.7508575789], [3.0134394326, 48.750994327], [3.0118863414, 48.7517670802], [3.011279803, 48.7521745691], [3.0089858061, 48.7556158781], [3.0055065084, 48.7576991006], [3.0020650196, 48.7596958751], [2.9978614309, 48.7618993969], [2.9931513566000003, 48.7643752551], [2.9928139332, 48.7645569129]]]}";CC la Brie des Moulins;226.979742173;48.7792135167,2.99967267588
77217;77;Grisy-Suisnes;2395;499.486962256;389.264877783;536.212015848;546.245245913;297.752719953;116.27956147;9.75861677773;1191.55050234;250.766746706;189.039670985;255.122691381;294.513888251;154.243839305;45.8405963989;2.02306930727;326.596652955;743.733923886;121.219925494;1203.44949766;248.72021555;200.225206798;281.089324466;251.731357662;143.508880647;70.4389650714;7.73554747046;335.665272065;711.803661199;155.980564401;0.0;0.0;0.0;28.3229703018;48.5536633745;40.4144624476;0.0;141.614851509;4.04613861454;97.0134793534;186.075452571;299.367333778;254.719037925;137.568712894;1.33307163892;36.3683238331;12.1384158436;12.1384158436;52.5528782913;64.6912941349;28.3229703018;28.276046604;347.498683873;32.2752615208;18.23;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.6904295561, 48.6624813705], [2.6820078726, 48.6612026269], [2.6781790129000003, 48.6567641966], [2.6766741117, 48.6548810988], [2.6766738659, 48.6547012009], [2.6782252680000003, 48.653438023], [2.6788286944, 48.6524475161], [2.6786221299, 48.6518191166], [2.6782156614, 48.6519097676], [2.6758987111, 48.6525007491], [2.6746153727, 48.6532240382], [2.6742780804, 48.6535397363], [2.6728307435, 48.6552969666], [2.6689422043, 48.6549030475], [2.6643054965, 48.6534778828], [2.6636241441, 48.6530298157], [2.6615171159, 48.652406801], [2.660566895, 48.6521846231], [2.6587354993, 48.6521892873], [2.6583284061, 48.6523698176], [2.6571144271, 48.6534520135], [2.6556353416, 48.6556137143], [2.6545722062, 48.6591222281], [2.6545818871, 48.6607404266], [2.6547968919000002, 48.6627262061], [2.655278149, 48.6636684557], [2.6560307075000003, 48.6646555603], [2.657052876, 48.6653268186], [2.6589286864, 48.6671194638], [2.6601929428, 48.6683742469], [2.6607396334, 48.6690917871], [2.6608784368, 48.6696759419], [2.660882019099999, 48.6701706636], [2.6605468631, 48.670755268], [2.659263242299999, 48.6718372719], [2.6585188873, 48.6720645081], [2.6575003046, 48.6720669831], [2.6556005994, 48.6720273305], [2.6553282099, 48.6719383949], [2.6548516391, 48.671714846], [2.6546440555, 48.6708615428], [2.6543025425, 48.6705475357], [2.654029399899999, 48.6703686472], [2.6536961555, 48.6712680543], [2.6531747831, 48.6747304111], [2.6518362502, 48.6779025421], [2.6486580559, 48.6799107291], [2.6463925643, 48.6810949281], [2.642902261799999, 48.6820028832], [2.6390094124, 48.6839448035], [2.6377721355, 48.687049602], [2.6393711663, 48.6933371839], [2.6395074622, 48.6934716153], [2.6404586533, 48.6936489814], [2.6418058065, 48.6917578744], [2.6420761688, 48.6917577866], [2.6460242489, 48.6933652095], [2.6554365177, 48.6983739587], [2.6698685782, 48.7043115749], [2.6842106528, 48.7045401845], [2.6951527151, 48.7059456998], [2.6954242475, 48.7059904662], [2.6954261791, 48.7061253881], [2.6980751829000003, 48.70629672], [2.7027751922, 48.7064173548], [2.7143888547, 48.7066957686], [2.7226257479, 48.70027786], [2.722343476, 48.6989307265], [2.7220012102, 48.6983920577], [2.7211125609, 48.6976308464], [2.7196121039000003, 48.6966918987], [2.717638523, 48.6960693191], [2.716820037199999, 48.6956680216], [2.7159317539, 48.6948617978], [2.7154581963, 48.694997386], [2.7149147115, 48.6949996861], [2.7077536133, 48.6922354189], [2.7037279814, 48.689371508], [2.6965331424, 48.6846969092], [2.6939137699, 48.6838285292], [2.6918010986, 48.682508971], [2.6873514787, 48.6788140743], [2.6822322367, 48.6745595438], [2.6761192031, 48.6710495433], [2.6857795872, 48.6671240028], [2.687943032199999, 48.6659495722], [2.6890186682, 48.6645527959], [2.6903638752, 48.6627960177], [2.6904295561, 48.6624813705]]]}";CC des Gués de l'Yerres;131.376851344;48.6847134623,2.67594904743
91546;91;Saint-Cyr-sous-Dourdan;1007;194.0;141.0;200.0;243.0;171.0;54.0;4.0;488.0;94.0;70.0;89.0;124.0;87.0;24.0;0.0;124.0;290.0;74.0;519.0;100.0;71.0;111.0;119.0;84.0;30.0;4.0;129.0;302.0;88.0;0.0;0.0;0.0;8.0;20.0;28.0;0.0;60.0;0.0;16.0;80.0;136.0;68.0;36.0;8.0;32.0;0.0;0.0;16.0;8.0;4.0;4.0;244.0;48.0;10.08;ESSONNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.0175700627, 48.5575937559], [2.0167417716, 48.5600635635], [2.0165304773, 48.5615012052], [2.0165112441, 48.5646928843], [2.0172269625, 48.5694595519], [2.023927231, 48.5790694358], [2.0303353637, 48.5861333083], [2.034792177, 48.5885723574], [2.0357413856, 48.5888670222], [2.036756908, 48.5891694126], [2.0438191878, 48.5856729603], [2.047515459, 48.5817209846], [2.0521249573, 48.5781423012], [2.05491979, 48.5774295579], [2.0546540212, 48.5765305449], [2.0545870575, 48.5764850328], [2.0535781329, 48.5749998662], [2.0535784022, 48.5749099081], [2.0537336194, 48.5712695469], [2.0539773103, 48.5607748493], [2.0557234668, 48.5540497089], [2.0562222712, 48.5493765495], [2.0560897185, 48.5488366246], [2.0557563364, 48.5479370556], [2.0543380052, 48.547394109], [2.0509613863, 48.5459026236], [2.0506915001, 48.5457673251], [2.0502096732, 48.5471596934], [2.0397824843, 48.5473584391], [2.0358202414, 48.547821174], [2.0302156266, 48.5487274049], [2.0271662128, 48.5493493292], [2.0258772561, 48.5496599444], [2.0244538054, 48.5500612042], [2.020872622, 48.5544795123], [2.0183136983, 48.5576862592], [2.0181104303, 48.557685481], [2.0175700627, 48.5575937559]]]}";CC le Dourdannais en Hurepoix (Ccdh);99.9007936508;48.5658395089,2.03712243151
95394;95;Méry-sur-Oise;9290;2007.51438386;1866.97166166;2013.49828252;2125.13761271;925.014813225;315.979175612;35.8840704165;4658.95813654;1063.56397596;959.902103907;984.818376986;1060.57685702;456.528338343;123.60068699;9.96779733791;1419.41434092;2886.68054959;352.863246028;4631.04186346;943.9504079;907.06955775;1028.67990554;1064.56075569;468.486474882;192.378488622;25.9162730786;1304.78467153;2861.75783598;464.499355947;0.0;11.9613568055;27.9098325462;111.639330185;223.278660369;143.536281666;0.0;940.960068699;11.9613568055;199.355946758;745.591240876;1331.71060541;877.166165736;578.132245599;11.9613568055;287.072563332;0.0;55.8196650923;139.549162731;131.57492486;99.6779733791;103.665092314;1196.13568055;111.639330185;9.94;VAL-D'OISE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.2026831224, 49.065020378], [2.2028890703, 49.0649758856], [2.2045376147, 49.0620572397], [2.2040616807, 49.0610595787], [2.2037887173, 49.0609246894], [2.2020542475, 49.0574180049], [2.2002372043, 49.0541355327], [2.1980573119, 49.0516850609], [2.1968956286, 49.0511665525], [2.1919797412, 49.0490851968], [2.1874728871, 49.0475522205], [2.1835794731, 49.0466931536], [2.1816665553, 49.0464661248], [2.1748210485, 49.045109142], [2.1732687908, 49.0390773241], [2.1738851592, 49.0387641416], [2.1734081469, 49.0383139481], [2.1688461603, 49.0331407171], [2.1685072869, 49.0319271166], [2.1683044671, 49.0316118827], [2.1670042971, 49.0320147156], [2.1656355807, 49.0325969029], [2.1615298887, 49.0343883351], [2.1603670146, 49.0348352171], [2.1588477097, 49.0354171729], [2.156931017, 49.036043979], [2.1566232178, 49.0361326393], [2.1560425059, 49.03626704], [2.1557696085, 49.0363118814], [2.1566208458, 49.0370363405], [2.1569629526, 49.0399728977], [2.1562244094, 49.0427462942], [2.1538270863, 49.0442248256], [2.1522335724, 49.0453088332], [2.1504766096, 49.0476829339], [2.1515500545, 49.0501354775], [2.1535175347, 49.0519666603], [2.1530158934, 49.0570526348], [2.1523590957, 49.0595684703], [2.151237541, 49.061214185], [2.1481421188, 49.0646461067], [2.1418725665, 49.0660995622], [2.1415710916, 49.0664552897], [2.1419967139000002, 49.0667847381], [2.1426938779, 49.0669138031], [2.1452130218, 49.0670117773], [2.1483456743, 49.0668343981], [2.1502744322, 49.0665495189], [2.153272636, 49.065719143], [2.158061648, 49.0648275191], [2.1592248739, 49.0647394496], [2.1681978916, 49.0642129247], [2.1689497734, 49.0642594901], [2.1699059953, 49.0646203829], [2.1716793625, 49.0656559045], [2.1743418625, 49.0673215511], [2.1879493063, 49.0719228098], [2.1889065558, 49.0721477765], [2.1891112491, 49.0719234618], [2.1946605789, 49.0682462295], [2.1952094438, 49.067887533], [2.1986338452, 49.0657352753], [2.200276076299999, 49.0651077897], [2.2008241435, 49.0649738596], [2.2026831224, 49.065020378]]]}";CC de la Vallée de l'Oise et des Trois Forêts;934.607645875;49.0546019979,2.17430294083
77338;77;Noisy-Rudignon;599;145.150170648;88.9300341297;150.26109215;130.839590444;45.9982935154;36.7986348123;1.02218430034;311.766211604;78.7081911263;50.0870307167;74.6194539249;67.4641638225;22.4880546075;18.3993174061;0.0;100.174061433;182.970989761;28.6211604096;287.233788396;66.4419795222;38.843003413;75.6416382253;63.3754266212;23.5102389078;18.3993174061;1.02218430034;82.7969283276;170.704778157;33.7320819113;0.0;0.0;0.0;4.08873720137;4.08873720137;8.17747440273;0.0;32.7098976109;0.0;12.2662116041;28.6211604096;65.4197952218;85.8634812287;61.3310580205;0.0;16.3549488055;0.0;8.17747440273;4.08873720137;4.08873720137;4.08873720137;4.08873720137;106.307167235;4.08873720137;4.18;SEINE-ET-MARNE;ILE-DE-FRANCE;"{""type"": ""Polygon"", ""coordinates"": [[[2.9323119059, 48.3521634988], [2.9327867587, 48.3523859935], [2.9340763568, 48.3530533908], [2.9364555413, 48.3546597422], [2.9373402681, 48.3553295841], [2.9383648305000003, 48.3564934221], [2.9385685661, 48.3565825973], [2.938286344, 48.3555046208], [2.9384826598, 48.3550089929], [2.9388979679, 48.3542417706], [2.9387948519, 48.3512115506], [2.938142714, 48.3479246248], [2.9372584665, 48.343551628], [2.9371056076, 48.3427184251], [2.9374842885, 48.3409093279], [2.9385820383, 48.3357851952], [2.93949239, 48.3350407083], [2.942049255799999, 48.3352336242], [2.9473038658, 48.3337866537], [2.9476133203, 48.3319747824], [2.9450404233, 48.3317603857], [2.9452021039, 48.3306898088], [2.9458431789, 48.3278992073], [2.9460394129000003, 48.3273135857], [2.9466836372, 48.3226605694], [2.9450621603, 48.3186866894], [2.9438972247, 48.3181535112], [2.9420326944, 48.3208616554], [2.9394123784, 48.3248334762], [2.9352337087, 48.3284858885], [2.9287577446, 48.3312838616], [2.9265700327, 48.3316568035], [2.9227515561, 48.3316372797], [2.9220610602, 48.3314056025], [2.9218684329, 48.3330078537], [2.9210893372, 48.3342633269], [2.9173715838, 48.3361492722], [2.9154032030000003, 48.3367344898], [2.9155699761, 48.3370809948], [2.915951054, 48.3375895984], [2.9164291133, 48.3382161302], [2.9176589317, 48.3396493182], [2.9223643928, 48.3443912186], [2.9255646028, 48.3470725736], [2.9269937259, 48.3481890869], [2.9290337733, 48.3497297062], [2.9310200651000002, 48.3511811875], [2.9323119059, 48.3521634988]]]}";CC du Bocage Gâtinais;143.301435407;48.3374291281,2.93298873668
